2007-08-15,1.76245960197312
2007-09-15,2.11251913590747
2007-10-15,2.39062765776493
2007-11-15,2.30940636162613
2007-12-15,2.40933832284402
2008-01-15,2.48749787378806
2008-02-15,3.15623405341044
2008-03-15,3.28125531552985
2008-04-15,3.15623405341044
2008-05-15,2.7718999829903
2008-06-15,2.38127232522538
2008-07-15,2.23439360435448
2008-08-15,2.37812553155299
2008-09-15,2.32190848783807
2008-10-15,2.07815955094404
2008-11-15,1.96564041503657
2008-12-15,1.85941486647389
2009-01-15,1.9374893689403
2009-02-15,1.80940636162613
2009-03-15,1.78440210920225
2009-04-15,1.79690423541419
2009-05-15,1.82811702670522
2009-06-15,1.78746385439701
2009-07-15,1.61558088110223
2009-08-15,1.51564891988433
2009-09-15,1.39998299030447
2009-10-15,1.39683619663208
2009-11-15,1.49685320632761
2009-12-15,1.52185745875149
2010-01-15,1.53121279129104
2010-02-15,1.47814254124851
2010-03-15,1.46878720870896
2010-04-15,1.37812553155299
2010-05-15,1.3562680728015
2010-06-15,1.29996598060895
2010-07-15,1.40312978397687
2010-08-15,1.70003401939105
2010-09-15,1.80940636162613
2010-10-15,1.83747235924477
2010-11-15,1.90627657764926
2010-12-15,2.01250212621194
2011-01-15,2.09066167715598
2011-02-15,2.31876169416567
2011-03-15,2.35932981799626
2011-04-15,2.50314679367239
2011-05-15,2.55000850484776
2011-06-15,2.31561490049328
2011-07-15,2.21874468447015
2011-08-15,2.3718319442082
2011-09-15,2.3562680728015
2011-10-15,2.2718999829903
2011-11-15,2.28125531552985
2011-12-15,2.24995747576118
2012-01-15,2.20309576458581
2012-02-15,2.21874468447015
2012-03-15,2.24995747576118
2012-04-15,2.22189147814254
2012-05-15,2.08436808981119
2012-06-15,2.09372342235074
2012-07-15,2.46564041503657
2012-08-15,2.51250212621194
2012-09-15,2.58436808981119
2012-10-15,2.61872767477462
2012-11-15,2.6468787208709
2012-12-15,2.59372342235074
2013-01-15,2.53750637863582
2013-02-15,2.49064466746045
2013-03-15,2.4343425752679
2013-04-15,2.40933832284402
2013-05-15,2.39998299030447
2013-06-15,2.30311277428134
2013-07-15,2.17188297329478
2013-08-15,2.15002551454329
2013-09-15,2.12502126211941
2013-10-15,2.16873617962238
2013-11-15,2.14058513352611
2013-12-15,2.10316380336792
2014-01-15,2.07815955094404
2014-02-15,2.03121279129104
2014-03-15,2.10622554856268
2014-04-15,2.13122980098656
2014-05-15,2.21253614560299
2014-06-15,2.02815104609628
2014-07-15,1.92184044905596
2014-08-15,1.86562340534104
2014-09-15,1.78440210920225
2014-10-15,1.78440210920225
2014-11-15,1.88748086409253
2014-12-15,1.9187787038612
2015-01-15,1.92184044905596
2015-02-15,1.84061915291716
2015-03-15,1.78125531552985
2015-04-15,1.73745534954924
2015-05-15,1.66558938594999
2015-06-15,1.69374043204627
2015-07-15,1.63437659465896
2015-08-15,1.51250212621194
2015-09-15,1.47499574757612
2015-10-15,1.5187106650791
2015-11-15,1.5187106650791
2015-12-15,1.48435108011567
2016-01-15,1.50620853886715
2016-02-15,1.44063616261269
2016-03-15,1.37497873788059
2016-04-15,1.39377445143732
2016-05-15,1.39062765776493
2016-06-15,1.31246810682089
2016-07-15,1.17188297329478
2016-08-15,1.15002551454329
2016-09-15,1.08751488348359
2016-10-15,1.15002551454329
2016-11-15,1.21253614560299
2016-12-15,1.21874468447015
2017-01-15,1.25310426943358
2017-02-15,1.29996598060895
2017-03-15,1.36562340534104
2017-04-15,1.29996598060895
2017-05-15,1.26560639564552
2017-06-15,1.36562340534104
2017-07-15,1.49064466746045
2017-08-15,1.51250212621194
2017-09-15,1.45313828882463
2017-10-15,1.44999149515224
2017-11-15,1.47499574757612
2017-12-15,1.40627657764926
2018-01-15,1.45313828882463
2018-02-15,1.53750637863582
2018-03-15,1.59372342235074
2018-04-15,1.65002551454329
2018-05-15,1.68438509950672
2018-06-15,1.62187446844701
2018-07-15,1.5625106310597
2018-08-15,1.65938084708284
2018-09-15,1.60937234223507
2018-10-15,1.63122980098656
2018-11-15,1.63437659465896
2018-12-15,1.65002551454329
2019-01-15,1.65002551454329
2019-02-15,1.66558938594999
2019-03-15,1.62187446844701
2019-04-15,1.54065317230822
2019-05-15,1.49370641265521
2019-06-15,1.50314679367239
2019-07-15,1.41248511651641
2019-08-15,1.3562680728015
2019-09-15,1.33126382037762
2019-10-15,1.39062765776493
2019-11-15,1.3718319442082
2019-12-15,1.44999149515224
2020-01-15,1.52500425242388
2020-02-15,1.52500425242388
2020-03-15,1.5187106650791
2020-04-15,1.51564891988433
2020-05-15,1.48749787378806
2020-06-15,1.42498724272836
2020-07-15,1.4187787038612
2020-08-15,1.42184044905596
2020-09-15,1.47814254124851
2020-10-15,1.55621704371492
2020-11-15,1.63752338833135
2020-12-15,1.69688722571866
2021-01-15,1.71253614560299
2021-02-15,1.82190848783807
2021-03-15,1.82811702670522
2021-04-15,1.88433407042014
2021-05-15,NA
2021-06-15,NA
2021-07-15,NA
2021-08-15,NA
2021-09-15,NA
2021-10-15,NA
2021-11-15,NA
2021-12-15,NA
